name1,imagenum1,name2,imagenum2,label
Colin_Montgomerie,4,Colin_Montgomerie,1,1
Anibal_Ibarra,3,Anibal_Ibarra,2,1
Michael_Sullivan,2,Michael_Sullivan,1,1
Dalai_Lama,1,Dalai_Lama,2,1
Sid_Caesar,1,Charles_Cope,1,0
Paul_Luvera,1,Christopher_Amolsch,1,0
Ferenc_Madl,2,Ferenc_Madl,1,1
Michael_Chang,1,Michael_Chang,6,1
Michel_Temer,1,Megan_Mullally,2,0
Rod_Blagojevich,1,Rod_Blagojevich,2,1
Katie_Harman,2,Urmila_Matondkar,1,0
George_Pataki,2,George_Pataki,4,1
Lim_Dong-won,2,Adrien_Brody,10,0
Jose_Lina,1,Fabricio_Oberto,1,0
Taku_Yamasaki,1,Parthiv_Patel,1,0
Mark_Hamister,1,Mark_Hamister,2,1
Roh_Moo-hyun,14,Roh_Moo-hyun,10,1
Henri_Proglio,1,Tom_Welch,1,0
Daniel_Radcliffe,1,Daniel_Radcliffe,2,1
Bulent_Ecevit,5,Bulent_Ecevit,4,1
George_Pataki,4,Patsy_Hardy,1,0
Sharon_Osbourne,3,Claudia_Cardinale,1,0
Gilberto_Simoni,1,Thomas_Bjorn,2,0
Hal_Sutton,2,Hal_Sutton,1,1
Sarah_Hughes,3,Magda_Kertasz,1,0
Hichiro_Naemura,1,Hichiro_Naemura,2,1
Chang_Saio-yue,1,GL_Peiris,1,0
Arminio_Fraga,2,Gina_Centrello,1,0
Carlos_Manuel_Pruneda,1,Carlos_Manuel_Pruneda,3,1
Nicolas_Macrozonaris,1,Colleen_Ryan,1,0
Michael_Clarke_Duncan,1,Steven_Seagal,2,0
Ron_Zook,1,Aaron_Sorkin,2,0
Silvia_Farina_Elia,2,Silvia_Farina_Elia,3,1
Laura_Marlow,1,Sally_Kirkland,1,0
Dick_Latessa,2,Dick_Latessa,1,1
Mark_Richt,2,Mark_Richt,1,1
Takaloo,1,Gwen_Stefani,1,0
Tim_Duncan,1,Tim_Duncan,4,1
Raymond_Odierno,2,Raymond_Odierno,1,1
Jacques_Chirac,18,Jacques_Chirac,51,1
Vladimiro_Montesinos,1,Vladimiro_Montesinos,3,1
Bianca_Jagger,1,Pauline_Phillips,1,0
Natalie_Coughlin,3,Natalie_Coughlin,5,1
Evander_Holyfield,2,Evander_Holyfield,1,1
Leo_Mullin,1,Reggie_Miller,1,0
Kathleen_Glynn,2,Kathleen_Glynn,1,1
Harry_Schmidt,2,Ryan_Goodman,1,0
Mary_Katherine_Smart,1,Dino_de_Laurentis,1,0
Tim_Floyd,1,Tim_Floyd,2,1
Sean_OKeefe,3,Sean_OKeefe,4,1
Brent_Coles,1,Jason_Keep,1,0
David_Myers,1,David_Myers,2,1
Pat_Summerall,1,Joe_Cravens,1,0
Gerald_Barbarito,1,Idi_Amin,1,0
Arsinee_Khanjian,2,Alex_Cabrera,1,0
Randy_Jackson,1,Andres_DAlessandro,1,0
Robert_Korzeniowski,1,Hussam_Mohammed_Amin,1,0
Jaap_de_Hoop_Scheffer,1,Se_Hyuk_Joo,1,0
Dewayne_White,1,Joel_Gallen,1,0
Daisy_Fuentes,1,Daisy_Fuentes,4,1
Roger_Federer,8,Roger_Federer,1,1
Tony_Blair,52,Tony_Blair,2,1
Larry_Brown,2,Larry_Brown,5,1
Glenn_Plummer,1,Joseph_Safra,1,0
Nicolas_Cage,1,Nicolas_Cage,3,1
Glenn_Rivers,1,Johnson_Panjaitan,1,0
Steve_Rush,1,Gavyn_Davies,1,0
Toni_Braxton,3,Toni_Braxton,2,1
Hushiar_Zebari,1,Ramon_Cardenas,1,0
Gregory_Geoffroy,2,Gregory_Geoffroy,1,1
Nicole_Kidman,2,Nicole_Kidman,14,1
John_Fenn,1,Colin_Cowie,1,0
Joey_Harrington,1,Igor_Trunov,1,0
Daniel_Radcliffe,4,Daniel_Radcliffe,3,1
Joschka_Fischer,13,Joschka_Fischer,11,1
Heinz_Feldmann,2,Heinz_Feldmann,3,1
Mario_Dumont,1,Anna_Faris,1,0
Pierce_Brosnan,6,Jean-Marc_Olive,1,0
Steffi_Graf,3,Steffi_Graf,1,1
Jose_Canseco_Sr,1,Rudy_Tomjanovich,1,0
Peter_Caruana,1,Bobo_Balde,1,0
Paul_Shanley,2,Paul_Shanley,1,1
Mark_Philippoussis,1,Mark_Philippoussis,6,1
Katerina_Smrzova,1,Todd_MacCulloch,1,0
Oswaldo_Paya,4,Dustin_Hoffman,1,0
Jennifer_Tilly,1,Martin_Scorsese,7,0
Tim_Lobinger,1,Lana_Clarkson,1,0
Beatrice_Dalle,1,Jamie_Dimon,1,0
Ernie_Stewart,1,Frederique_van_der_Wal,1,0
Rod_Bryden,1,Thomas_Day,1,0
Phil_Bennett,1,Jeb_Bush,1,0
Naomi_Hayashi,1,Pauline_Landers,1,0
Ali_Abdullah_Saleh,1,Jason_Clermont,1,0
Vladimir_Voltchkov,1,Vladimir_Voltchkov,2,1
Alvaro_Silva_Calderon,3,Silvie_Cabero,1,0
Francis_Mer,2,Jerome_Jenkins,1,0
Tom_Cruise,9,Tom_Cruise,7,1
Steve_Mariucci,3,Steve_Mariucci,2,1
Larry_Brown,2,Larry_Brown,3,1
Mike_Krzyzewski,3,Mike_Krzyzewski,5,1
Alexander_Payne,1,Babe_Ruth,1,0
Al_Gore,1,Al_Gore,6,1
Gonzalo_Barrientos,1,Alexander_Downer,3,0
Richard_Regenhard,1,Dolma_Tsering,2,0
Guillermo_Canas,3,Guillermo_Canas,4,1
Benjamin_Netanyahu,3,Benjamin_Netanyahu,5,1
Hillary_Clinton,6,Hillary_Clinton,5,1
Carlos_Moya,11,Carlos_Moya,16,1
Jose_Sarney,3,Jose_Sarney,1,1
Lee_Byung-woong,1,Ashraf_Ghani,1,0
Kate_Hudson,3,Kate_Hudson,6,1
Brian_Cowen,1,Brian_Cowen,2,1
Rob_Marshall,2,Rob_Marshall,6,1
Christian_Malcolm,1,David_Bisbal,1,0
Chuck_Yeager,2,Chuck_Yeager,1,1
Eduardo_Duhalde,14,Eduardo_Duhalde,7,1
Esteban_Cordoba-Velazquez,1,Muhammad_Saeed_al-Sahhaf,3,0
Stephen_Covey,1,Lana_Clarkson,1,0
Samuel_Waksal,2,Samuel_Waksal,4,1
Lindsay_Davenport,2,Lindsay_Davenport,10,1
Arnold_Schwarzenegger,7,Arnold_Schwarzenegger,41,1
Kevin_Borseth,1,Mark_Andrew,1,0
Boris_Yeltsin,1,Boris_Berezovsky,1,0
Paula_Abdul,1,Wolfgang_Clement,1,0
Tyra_Banks,2,Laurel_Clark,1,0
Zoran_Djindjic,2,Recep_Tayyip_Erdogan,20,0
Steve_Nash,3,Steve_Nash,2,1
Mike_Holmgren,1,Mike_Holmgren,2,1
Tamara_Stokes,1,Adrian_Annus,1,0
Donna_Shalala,1,Steve_McManaman,1,0
Benazir_Bhutto,5,Benazir_Bhutto,4,1
Martin_Verkerk,2,Martin_Verkerk,3,1
Brandon_Fails,1,Camille_Lewis,1,0
Erika_Christensen,1,Erika_Christensen,2,1
Ali_Khamenei,1,Ali_Khamenei,2,1
Keith_Fotta,1,Amber_Frey,1,0
Bryce_Carmine,1,Ciaran_Hinds,1,0
Alison_Lohman,2,Ruth_Pearce,1,0
Chan_Ho_Park,1,Salman_Rushdie,2,0
Eric_Snow,1,Milo_Maestrecampo,3,0
Norodom_Sihanouk,2,Norodom_Sihanouk,1,1
Andre_Bucher,1,John_Eastman,1,0
Sheila_Fraser,2,Sheila_Fraser,1,1
Jamie_Martin,1,Jane_Krakowski,1,0
Bill_Parsons,1,Rick_Perry,4,0
Woody_Allen,4,Khatol_Mohammad_Zai,1,0
Paulie_Ayala,1,John_Warner,3,0
Michael_Jackson,4,Michael_Jackson,8,1
Dianne_Reeves,1,Ellen_Pompeo,1,0
Mike_Leach,1,William_Pryor_Jr,1,0
Aleksander_Kwasniewski,3,Aleksander_Kwasniewski,4,1
Alfonso_Cuaron,1,Trevor_McDonald,1,0
David_Anderson,5,David_Anderson,1,1
LeAnn_Rimes,2,LeAnn_Rimes,1,1
Frank_Griswold,2,Frank_Griswold,1,1
Robert_Beck,1,Henry_Hilow,1,0
Richard_Daley,1,Danny_Elfman,1,0
Megan_Mullally,3,Cristina_Torrens_Valero,1,0
Paul_Kagame,1,John_Paul_DeJoria,1,0
Igor_Ivanov,14,Pete_Carroll,1,0
Shigeo_Nagashima,1,Larry_Harris,1,0
Marcelo_Rios,2,Marcelo_Rios,3,1
Ignacio_Antonio_Velasco,1,Eva_Amurri,1,0
Brad_Miller,1,Dieter_Zetsche,1,0
Jeri_Ryan,1,Tatsuya_Fuji,1,0
Bruce_Gebhardt,1,Thomas_Enqvist,1,0
Harrison_Ford,6,Harrison_Ford,9,1
Klaus_Zwickel,1,Klaus_Zwickel,2,1
Javier_Vazquez,1,Robert_Hanssen,1,0
Paul_Burrell,8,Paul_Burrell,2,1
Marcus_Allen,1,Robert_Lange,1,0
Iva_Majoli,2,Iva_Majoli,1,1
Brandon_Webb,1,Dot_Helms,1,0
Masja_Juel,1,David_Nalbandian,1,0
Jim_Furyk,2,Jim_Furyk,3,1
Mike_Slive,1,Cho_Myung-kyun,1,0
Aaron_Patterson,1,Lee_Yeo-jin,1,0
Vidar_Helgesen,2,Vidar_Helgesen,1,1
Nadia_Petrova,1,Nadia_Petrova,5,1
Jodie_Foster,2,Jodie_Foster,1,1
Michael_Bolton,1,Brian_Clemens,1,0
Ann_Godbehere,1,Greg_Ostertag,1,0
Harry_Schmidt,2,Harry_Schmidt,1,1
Ben_Howland,1,Ben_Howland,4,1
Mike_Scioscia,1,Mike_Scioscia,2,1
Ronde_Barber,1,Mauricio_Pochetino,1,0
Pierre_Pettigrew,1,Pierre_Pettigrew,2,1
Martina_Hingis,2,Martina_Hingis,3,1
Jonathan_Schroeder,1,Robert_Hyatt,1,0
Samantha_Daniels,1,Patsy_Hardy,1,0
Juanes,2,Juanes,1,1
Frank_Hilldrup,1,Jennifer_Pena,1,0
Gorden_Tallis,1,Ryan_Goodman,1,0
Gary_Williams,1,Gary_Williams,2,1
Don_Nickles,1,Don_Nickles,2,1
Megan_Mullally,3,Megan_Mullally,2,1
Jean_Charest,13,Lee_Hong-ki,1,0
Barry_Zito,1,Billy_Edelin,1,0
Kang_Gum-sil,1,Tirunesh_Dibaba,1,0
Evan_Marriott,1,Roy_Halladay,1,0
Silvan_Shalom,3,Silvan_Shalom,1,1
Van_Hilley,1,Laurent_Gbagbo,1,0
Antonio_Cassano,1,Stuart_Whitman,1,0
Ariel_Sharon,61,Ariel_Sharon,5,1
Marie_Haghal,1,Terry_Hoeppner,1,0
Miguel_Estrada,1,Miguel_Estrada,2,1
Kim_Cattrall,1,Jalal_Talabani,1,0
Jessica_Lange,2,Jessica_Lange,1,1
Kim_Clijsters,2,Kim_Clijsters,7,1
Alexis_Bledel,1,Jana_Henke,1,0
Donald_Rumsfeld,55,Donald_Rumsfeld,83,1
Yusaku_Miyazato,1,Hun_Sen,1,0
Lynne_Cheney,2,Lynne_Cheney,3,1
Patrice_Chereau,2,Patrice_Chereau,1,1
Rafael_Ramirez,4,Rafael_Ramirez,3,1
Makhdoom_Amin_Fahim,2,Chawki_Armali,1,0
Melissa_Etheridge,1,Melissa_Etheridge,2,1
Bill_Fennelly,1,Sebastian_Porto,1,0
Michael_Moore,1,Dieter_Zetsche,1,0
Jennifer_Keller,3,Mel_Gibson,2,0
David_Bisbal,1,Maria_Conchita_Alonso,1,0
Robert_Nillson,1,Eddie_Lucio,1,0
Filippo_Inzaghi,2,Nicolas_Latorre,1,0
Ilan_Ramon,1,Ilan_Ramon,2,1
Antony_Leung,1,Antony_Leung,2,1
Vicki_Zhao_Wei,1,Vicki_Zhao_Wei,2,1
Suzanne_Gaudet,2,Randy_Jackson,1,0
Ivan_Shvedoff,1,Michelle_Chiklis,1,0
Sean_Townsend,1,Mike_Montgomery,1,0
Claudio_Abbado,1,Marquis_Estill,1,0
Anwar_Ibrahim,2,Anwar_Ibrahim,1,1
Erika_Harold,4,Erika_Harold,3,1
Tom_Crean,2,Tom_Crean,3,1
Sushma_Swaraj,1,John_Snow,12,0
Vadim_Strogalev,1,Ray_Price,1,0
Martie_Maguire,1,David_Rivkin_Jr,1,0
Jada_Pinkett_Smith,2,Jada_Pinkett_Smith,1,1
Richard_Armitage,4,Richard_Armitage,8,1
Ray_Allen,1,Gretchen_Mol,1,0
Jose_Bove,1,Regina_Ip,1,0
Clara_Harris,4,Clara_Harris,5,1
Meghann_Shaughnessy,2,Meghann_Shaughnessy,1,1
Karen_Mok,1,Angela_Bassett,2,0
Adelina_Avila,1,Fredric_Seaman,1,0
Josh_Childress,1,Steve_Spurrier,1,0
Tippi_Hedren,2,Tippi_Hedren,1,1
Coco_dEste,1,Linda_Mason,1,0
Teresa_Williams,1,Steffi_Graf,5,0
Mike_Fisher,1,Munir_Akram,2,0
Szu_Yu_Chen,1,Richard_Carl,1,0
Antonio_Trillanes,1,Antonio_Trillanes,2,1
David_Dodge,1,David_Dodge,2,1
Gregory_Hines,2,Gregory_Hines,1,1
Jody_Richards,1,Nur_Jaafar,1,0
Ryan_Newman,1,Chance_Mock,1,0
Herb_Sendek,1,Karen_Clarkson,1,0
Charles_Grassley,1,Charles_Grassley,2,1
Della_Clara,1,Yolanda_King,1,0
Silvia_Farina_Elia,3,Silvia_Farina_Elia,2,1
Martha_Beatriz_Roque,1,Martha_Beatriz_Roque,2,1
Thabo_Mbeki,2,Thabo_Mbeki,3,1
Tracee_Ellis_Ross,2,Tracee_Ellis_Ross,1,1
Sila_Calderon,3,Giulio_Andreotti,1,0
Halle_Berry,12,Halle_Berry,9,1
Kathleen_Kennedy_Townsend,1,Kathleen_Kennedy_Townsend,4,1
JK_Rowling,5,Kurt_Budke,1,0
Djabir_Said-Guerni,1,Atsushi_Sato,1,0
Bill_Gates,12,Bill_Gates,16,1
Bob_Graham,5,Bob_Graham,1,1
Amanda_Coetzer,2,Amanda_Coetzer,1,1
Jim_Edmonds,2,Jim_Edmonds,1,1
Martin_Verkerk,1,Martin_Verkerk,2,1
Gerald_Riley,1,Rafael_Ramirez,4,0
Lea_Fastow,1,Lea_Fastow,2,1
Martha_Bowen,2,Martha_Bowen,1,1
Nastassia_Kinski,1,Nastassia_Kinski,2,1
Judy_Genshaft,2,Judy_Genshaft,1,1
Jerry_Tarkanian,1,Mary_Landrieu,3,0
Janet_Napolitano,3,Janet_Napolitano,1,1
Jeremy_Greenstock,11,Jeremy_Greenstock,18,1
Jamie_Villafane,2,Jamie_Villafane,1,1
Bob_Guccione,1,Lucia_Kenny_Anthony,1,0
Mohammad_Hasanein,1,Giulio_Andreotti,1,0
Lana_Clarkson,1,Lana_Clarkson,2,1
Kjell_Magne_Bondevik,1,Manuel_Rosendo,1,0
Luke_Smith,1,Roger_Winter,1,0
Steve_Spurrier,1,Steve_Spurrier,2,1
Dirk_Kempthorne,1,Naomi_Hayashi,1,0
John_Paul_II,2,John_Paul_II,11,1
Christopher_Patten,1,Ricardo_Monasterio,2,0
Marvan_Atapattu,1,Don_Carcieri,1,0
Rachel_Hunter,3,Rachel_Hunter,2,1
Tessa_Jowell,1,Ray_Lewis,1,0
Alastair_Campbell,5,Alastair_Campbell,4,1
Paddy_Long,1,Ellen_Martin,1,0
Catherine_Zeta-Jones,9,Catherine_Zeta-Jones,7,1
Noelle_Bush,1,Noelle_Bush,2,1
Scott_McNealy,2,Scott_McNealy,1,1
Grady_Irvin_Jr,2,Rick_Perry,2,0
Ken_Macha,2,Ken_Macha,3,1
Iva_Majoli,1,Iva_Majoli,2,1
Jia_Qinglin,2,Jia_Qinglin,1,1
Emanuel_Ginobili,1,Emanuel_Ginobili,5,1
Vivica_Fox,2,Vivica_Fox,1,1
Li_Ka-shing,1,Takaloo,1,0
John_Brady,2,Paula_Abdul,1,0
Maggie_Smith,2,Michael_Andretti,1,0
Jeff_Van_Gundy,3,Jeff_Van_Gundy,2,1
Warren_Buffett,3,Warren_Buffett,1,1
Bustam_A_Zedan_Aljanabi,1,Conrad_Black,1,0
Isabel_Orellana,1,Ben_Broussard,1,0
Lars_Von_Trier,1,Wolfgang_Becker,1,0
John_Paul_II,11,John_Paul_II,3,1
Jesse_Ventura,1,Jesse_Ventura,2,1
Kenneth_Brill,1,Brendan_Gaughan,1,0
Candie_Kung,3,Candie_Kung,1,1
Mike_Myers,6,Mike_Myers,1,1
Sourav_Ganguly,3,Jon_Constance,1,0
Steve_Alford,1,David_Sibleyk,1,0
Dwayne_Johnson,1,Dwayne_Johnson,2,1
Roel_Campos,1,Chuck_Amato,1,0
Martin_Torrijos,1,Heather_Mills,4,0
Maggie_Cheung,1,Robert_Hyatt,1,0
Laurie_Pirtle,1,Richard_Butler,1,0
Cindy_Zagorski,1,Nick_Rahall,1,0
Frank_Solich,2,Frank_Solich,3,1
Peter_Struck,3,Peter_Struck,1,1
Adrien_Brody,7,Adrien_Brody,11,1
Lin_Yi-fu,1,Marianne_Stanley,1,0
Demetrius_Ferraciu,1,Demetrius_Ferraciu,2,1
Sophia_Loren,3,Sophia_Loren,2,1
GL_Peiris,4,GL_Peiris,3,1
Edward_Norton,1,Edward_Norton,2,1
Courtney_Cox,1,Alecos_Markides,1,0
Ben_Howland,3,Ben_Howland,4,1
Rick_Husband,1,Lazaro_Castro,1,0
Joan_Laporta,5,Jim_Zorn,1,0
Guillermo_Ortiz,1,Guillermo_Ortiz,2,1
Colin_Powell,56,Colin_Powell,209,1
Cynthia_Nixon,1,Sandra_Milo,1,0
Calista_Flockhart,4,Javier_Weber,1,0
Paul_Bremer,19,Paul_Bremer,18,1
Robin_Williams,1,Mark_Schweiker,2,0
Laurie_Laychak,1,Pierre_Lacroix,1,0
Dolly_Parton,2,Dyana_Calub,1,0
Mehmet_Ali_Sahin,1,Danny_Morgan,1,0
Tonya_Payne,1,Gabriel_Jorge_Ferreia,1,0
Lucia_Kenny_Anthony,1,Joseph_Hoy,1,0
Isabella_Rossellini,2,Tim_Duncan,1,0
Roger_Machado,1,Mary_Steenburgen,1,0
Dalai_Lama,1,Paul_Otellini,1,0
Edward_Greenspan,1,GL_Peiris,4,0
Frances_Fisher,1,Frances_Fisher,2,1
Guido_Westerwelle,2,Roy_Williams,2,0
Al_Gore,6,Thalia,1,0
Jennifer_Rodriguez,1,Jennifer_Rodriguez,2,1
Bruce_Van_De_Velde,2,Enrique_Haroldo_Gorriaran_Merlo,1,0
Rodolfo_Abalos,1,MC_Hammer,1,0
Frank_Shea,1,Kirsten_Clark,1,0
Franz_Fischler,1,Franz_Fischler,3,1
Francisco_Flores,1,Francisco_Flores,3,1
Michael_Patrick_King,2,Michael_Patrick_King,1,1
Dick_Clark,1,Dick_Clark,3,1
Chan_Gailey,2,Cabas,1,0
Sophia_Loren,5,Sophia_Loren,1,1
Cathy_Freeman,1,Cathy_Freeman,2,1
Mike_Krzyzewski,1,Mike_Krzyzewski,4,1
Barbara_Becker,1,Bobby_Bowden,1,0
Stanley_McChrystal,1,Stanley_McChrystal,2,1
Damon_Dash,1,Nastassia_Kinski,2,0
Astou_Ndiaye-Diatta,1,Mark_Sacco,1,0
Stefano_Accorsi,2,Stefano_Accorsi,1,1
Patricia_Johnson,1,Maria_Guida,1,0
Oscar_Bolanos,1,Tessa_Jowell,1,0
Tim_Norbeck,1,Stepan_Demirchian,1,0
Yuri_Fedotov,1,Yuri_Fedotov,2,1
Katie_Harman,3,Katie_Harman,1,1
Daja_Bedanova,1,Travis_Rudolph,1,0
Talisa_Bratt,1,Tom_McClintock,1,0
Arnold_Palmer,1,Arnold_Palmer,2,1
Scott_Peterson,2,Scott_Peterson,1,1
Raul_Castaneda,1,Tom_Rouen,1,0
Mitt_Romney,1,Mikhail_Kasyanov,1,0
Carolina_Moraes,2,Carolina_Moraes,1,1
Lars_Von_Trier,3,Lars_Von_Trier,1,1
Sharess_Harrell,1,Jim_Harrick,1,0
Natalia_Dmitrieva,1,Anthony_LaPaglia,1,0
Win_Aung,1,Win_Aung,3,1
Eunice_Barber,1,Eunice_Barber,2,1
George_Ryan,2,George_Ryan,3,1
Yasushi_Akashi,1,Bill_Butler,1,0
Tatyana_Tomashova,1,Mike_Alden,1,0
Masahiko_Nagasawa,2,Masahiko_Nagasawa,1,1
Catherine_Zeta-Jones,1,Dan_Boyle,1,0
Pamela_Anderson,5,Pamela_Anderson,2,1
Leland_Chapman,1,Leland_Chapman,2,1
Judy_Dean,1,Gerardo_Gambala,1,0
Pat_Riley,1,Bruce_Paltrow,1,0
Lee_Soo-hyuck,2,Bob_Taft,1,0
John_Manley,5,John_Manley,2,1
Ronde_Barber,1,Claire_Danes,2,0
Marcelo_Rios,4,Marsah_Ambrosius,1,0
Ajit_Agarkar,1,Jane_Clayson,1,0
Kim_Dae-jung,1,Kim_Dae-jung,6,1
Rod_Stewart,2,Rod_Stewart,1,1
Tony_Stewart,4,Tony_Stewart,2,1
Kifah_Ajouri,2,Kifah_Ajouri,1,1
Li_Zhaoxing,8,Li_Zhaoxing,1,1
Sandra_Bullock,4,Sandra_Bullock,2,1
Dave_Campo,2,Dave_Campo,3,1
Michael_J_Sheehan,1,Michael_J_Sheehan,2,1
Anna_Nicole_Smith,1,Anna_Nicole_Smith,2,1
Mel_Karmazin,1,Raag_Singhal,1,0
Emmit_Smith,2,Desmon_Farmer,1,0
Ron_Dittemore,7,Ron_Dittemore,8,1
Juergen_Schrempp,1,Dan_Duquette,1,0
Roger_Daltrey,1,Jim_Doyle,1,0
Klaus_Zwickel,2,Klaus_Zwickel,1,1
Harvey_Weinstein,2,Harvey_Weinstein,1,1
Tracee_Ellis_Ross,1,Monica_Bellucci,3,0
Emmanuelle_Beart,3,Emmanuelle_Beart,1,1
Goldie_Hawn,1,Goldie_Hawn,5,1
Nathan_Lane,2,Nathan_Lane,1,1
Benjamin_Netanyahu,5,Benjamin_Netanyahu,4,1
Paul_Bremer,1,Paul_Bremer,13,1
Mireya_Moscoso,3,Mireya_Moscoso,2,1
Francois_Ozon,1,Ray_Lucas,1,0
Giuseppe_Gibilisco,3,Giuseppe_Gibilisco,2,1
Conan_OBrien,1,Conan_OBrien,2,1
Kevin_Stallings,2,Kevin_Stallings,1,1
Tom_Hanks,3,Tom_Hanks,9,1
Mukesh_Ambani,3,Du_Qinglin,1,0
Mireya_Moscoso,4,Mireya_Moscoso,1,1
Sachiko_Yamada,1,John_Baldacci,1,0
Geraldine_Chaplin,1,Geraldine_Chaplin,2,1
Francisco_Flores,2,Francisco_Flores,3,1
Nicanor_Duarte_Frutos,2,Nicanor_Duarte_Frutos,7,1
Kurt_Warner,3,Kurt_Warner,4,1
Mary-Kate_Olsen,3,Vassilis_Xiros,1,0
Jonathan_Edwards,5,Vanessa_Laine,1,0
John_Coomber,1,Brook_Robinson,1,0
Sarah_Michelle_Gellar,3,Adam_Sandler,4,0
Vaclav_Klaus,1,Wilson_Alvarez,1,0
Jorge_Valdano,1,Jorge_Valdano,2,1
Robin_Cook,1,Robin_Cook,2,1
Inam-ul-Haq,1,Inam-ul-Haq,2,1
Kim_Ryong-sung,5,Kim_Ryong-sung,8,1
Begum_Khaleda_Zia,1,Mauricio_Pochetino,1,0
Alvaro_Silva_Calderon,1,Alvaro_Silva_Calderon,2,1
Saeed_Mortazavi,1,Justin_Gatlin,2,0
Daniell_Sunjata,1,Franco_Dragone,2,0
Bobby_Kielty,1,Martie_Maguire,1,0
Bernard_Landry,1,Bernard_Landry,2,1
John_Jumper,1,John_Jumper,2,1
Kevin_Nealon,1,Michael_Wayne,1,0
Bernard_Lord,1,Dick_Cheney,10,0
Ernie_Fletcher,2,Ernie_Fletcher,1,1
Luke_Walton,1,Elizabeth_Berkeley,1,0
Maria_Shkolnikova,1,Ben_Betts,1,0
Marcelo_Ebrard,2,Marcelo_Ebrard,1,1
Martin_ONeill,1,Makhdoom_Amin_Fahim,3,0
Al_Pacino,2,Al_Pacino,3,1
Sarah_Michelle_Gellar,2,Sarah_Michelle_Gellar,3,1
Ana_Paula_Gerard,1,Fred_Durst,1,0
Harry_Schmidt,1,Harry_Schmidt,4,1
Yukiko_Okudo,1,Halle_Berry,12,0
William_Macy,4,William_Macy,5,1
Zoe_Ball,1,Abraham_Foxman,1,0
Hans_Eichel,3,Hans_Eichel,1,1
Heather_Chinnock,1,Mikhail_Youzhny,2,0
Roland_Koch,1,Barbara_Esbin,1,0
Guillaume_Soro,2,Jorge_Alberto_Galindo,1,0
Corinne_Coman,2,Corinne_Coman,1,1
Henrique_Meirelles,1,Lin_Yung_Hsi,1,0
Michelle_Collins,1,Michelle_Collins,2,1
Princess_Hisako,1,Annette_Bening,2,0
Chloe_Sevigny,1,David_Sousa,1,0
Ana_Palacio,2,Ana_Palacio,3,1
Rod_Stewart,3,Rod_Stewart,1,1
Larry_Brown,4,Larry_Brown,3,1
Paul_Bremer,6,Paul_Bremer,8,1
Douglas_Meester,1,Mahmoud_Al_Zhar,1,0
Jim_Nochols,1,Bob_Geldof,1,0
Tim_Floyd,2,Carla_Moreno,1,0
Magui_Serna,2,Magui_Serna,1,1
Lucy_Liu,5,Lucy_Liu,2,1
Joseph_Deiss,2,Joseph_Deiss,3,1
Barbara_Roberts,1,George_Roy_Hill,2,0
Gil_de_Ferran,5,Gil_de_Ferran,2,1
Aung_San_Suu_Kyi,1,Joel_Gallen,1,0
Jane_Fonda,1,Jane_Fonda,2,1
Paul_Martin,1,Paul_Martin,8,1
George_Lucas,1,Ali_Adbul_Karim_Madani,1,0
George_Allen,1,Michael_Munoz,1,0
Hugo_Chavez,34,Hugo_Chavez,58,1
Jia_Qinglin,1,Jia_Qinglin,2,1
Estella_Warren,1,Charlie_Williams,1,0
Tom_Welch,1,Terry_Stotts,2,0
Glenn_Rivers,1,Maurice_Papon,1,0
Antonio_Banderas,5,Antonio_Banderas,2,1
Brian_Olson,1,Constance_Marie,1,0
Charla_Moye,1,Joy_Bryant,1,0
Megawati_Sukarnoputri,17,Rolandas_Paksas,1,0
Noah_Wyle,1,Noah_Wyle,2,1
Mario_Cipollini,1,Eric_Snow,1,0
Michel_Charles_Chretien,1,Frank_Beamer,1,0
Piotr_Anderszewski,1,Brian_Heidik,2,0
Horst_Koehler,2,Horst_Koehler,3,1
Victoria_Clarke,1,Victoria_Clarke,2,1
Nick_Nolte,2,Nick_Nolte,1,1
Bud_Selig,1,Bud_Selig,3,1
Drew_Barrymore,2,Drew_Barrymore,1,1
Charlton_Heston,3,Charlton_Heston,2,1
Nikolay_Davydenko,1,Danny_Morgan,1,0
Tracy_Wyle,1,Penny_Lancaster,1,0
Billy_Bob_Thornton,1,Olene_Walker,1,0
Valentino_Rossi,6,Valentino_Rossi,5,1
John_Negroponte,21,Ken_Balk,1,0
Edmund_Hillary,2,Jackie_Dennis,1,0
Larry_Bowa,2,Jennifer_Garner,10,0
Thabo_Mbeki,1,Thabo_Mbeki,2,1
Eunice_Barber,1,Miguel_Angel_Rodriguez,1,0
Bill_Herrion,1,Jamie_Kellner,1,0
Valentino_Rossi,5,Valentino_Rossi,2,1
Rainer_Schuettler,1,Rainer_Schuettler,4,1
Salman_Khan,1,Adam_Kennedy,1,0
Ken_Watanabe,1,Ken_Watanabe,2,1
Mark_Philippoussis,4,Mark_Philippoussis,7,1
Carmen_Electra,3,Eve_Ensler,1,0
Chanda_Rubin,3,Chanda_Rubin,1,1
Bill_Nelson,2,Yishan_Zhang,1,0
Roland_Koch,1,Lesia_Burlak,1,0
Michel_Minard,1,Stuart_Townsend,1,0
Mario_Kreutzberger,2,Rolf_Eckrodt,1,0
Gary_Carter,1,Gary_Carter,3,1
Herman_Moore,1,Mike_Alden,1,0
Sam_Rockwell,1,Kristen_Rivera,1,0
David_McKiernan,1,Paola_Espinoza,1,0
